Unused functions :

Strip   pad
   72     4 SetRed__10pddiColouri in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[46]
   72     4 SetAlpha__10pddiColouri in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[45]
   56     0 Blue__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[44]
   56     4 Green__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[43]
   64     0 Red__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[42]
   64     0 Alpha__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[41]
   40     0 LinkPrimitive__10FeDrawableUi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[39]
   48     4 IsClip__10FeDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[36]
   48     4 GetLayer__10FeDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[31]
  120     4 GetClipRect__10FeDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[24]
   88     4 __10pddiColouriiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[17]
   48     0 __Q218RadicalMathLibrary6Matrix in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[15]
   56     4 __Q27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeDrawable.o)[10]
   48     0 __10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[75]
   64     0 Alpha__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[72]
   56     0 Blue__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[71]
   56     4 Green__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[70]
   64     0 Red__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[69]
   48     4 __10pddiColourUi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeChunkHandler.o)[68]
  112     0 __tfQ216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[356]
  128     0 __tfQ216radLoadInventoryt8SafeCast1Z7tShader in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[353]
  112     0 __tf9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[351]
  224     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z7tShaderP9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[349]
   56     4 __Q216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[347]
   88     0 __Q216radLoadInventoryt8SafeCast1Z7tShader in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[342]
   88     4 GetUID__C5tName in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[340]
  576     4 find__H1Z7tShader_3p3dP12tEntityStoreRC5tName_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[337]
   64     0 Alpha__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[335]
   56     0 Blue__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[334]
   56     4 Green__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[333]
   64     0 Red__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[332]
  112     0 __tfQ27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[327]
  128     4 __tfQ27Scrooby14HasBoundingBox in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[326]
  136     0 find__H1Z7tShader_3p3dP12tEntityStorePCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[125]
   48     4 GetInventory__8tContext in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[124]
   48     4 GetActiveContext__9tPlatform in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[123]
  192     4 UnpackColour__13ps2PrimStreamG10pddiColourPQ213ps2PrimStream12StreamVertex in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[115]
  120     0 NextVertex__13ps2PrimStream in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[114]
  128     4 __tfQ27Scrooby15BoundedDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[111]
   72     0 __Q218RadicalMathLibrary6Vectorfff in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[53]
   48     0 __Q218RadicalMathLibrary6Matrix in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[51]
  160     4 __Q218RadicalMathLibrary5Box3D in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[45]
   80     0 UpdatePosition__C17FeBoundedDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[40]
  168     4 Coord__13ps2PrimStreamfff in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[29]
  112     4 Colour__13ps2PrimStreamG10pddiColouri in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[28]
  112     4 find__H1Z7tShader_3p3dPCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[25]
  336     0 __Q27Scrooby15BoundedDrawablei in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[12]
  224     4 __Q27Scrooby14HasBoundingBoxi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[11]
   56     4 __Q27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeBoundedDrawable.o)[10]
   40     4 SetCallback__5FeAppPQ27Scrooby19LoadProjectCallback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[124]
   48     4 GetCallback__5FeApp in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[123]
   40     4 SetShowBoundingBoxes__5FeAppb in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[122]
   48     4 IsDrawingFrame__5FeApp in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[120]
   96     0 __tfQ27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[117]
   40     0 MarkUnsafeToRender__5FeApp in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[89]
  112     4 __tfQ27Scrooby6Screen in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[66]
   48     4 GetLoadManager__8tContext in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[44]
   96     0 __tfQ27Scrooby9TextBible in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[27]
   96     0 __tfQ27Scrooby7Project in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeApp.o)[12]
  152     4 DumpTree__7XMLTree in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(XMLTree.o)[60]
 1048     4 PrintNode__7XMLTreeP7XMLNodeG13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(XMLTree.o)[56]
  256     0 GetAttribute__7XMLTreePCcPd in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(XMLTree.o)[48]
  296     4 LoadTreeFromFile__7XMLTreePCcT1 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(XMLTree.o)[25]
   64     4 OutputDebugString__FG13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(XMLTree.o)[9]
  480     0 rstrincmp__FPCcT0i in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(stricmp.o)[10]
 1552     4 Test__13UnicodeString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[43]
  200     4 Replace__13UnicodeStringUsUs in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[41]
  152     0 ReadUnicode__13UnicodeStringPCci in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[40]
  160     0 __eq__C13UnicodeStringPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[38]
  160     0 MakeWide__C13UnicodeStringPUsi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[37]
  400     0 __lt__C13UnicodeStringRC13UnicodeString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[29]
  304     0 __eq__C13UnicodeStringRC13UnicodeString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(UnicodeString.o)[23]
  200     0 ToLower__13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[76]
  144     4 StreamFirstChar__13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[66]
  376     4 Match__13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[63]
  176     0 Hash__13PascalCStringi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[61]
   48     4 __opPc__C13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[60]
   64     0 __vc__13PascalCStringi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[57]
   64     4 __vc__C13PascalCStringi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[56]
   96     4 __ge__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[55]
   88     4 __ge__C13PascalCStringPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[54]
   88     4 __ge__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[53]
   96     4 __le__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[52]
   88     4 __le__C13PascalCStringPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[51]
   88     4 __le__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[50]
  160     4 __gt__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[49]
  128     0 __gt__C13PascalCStringPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[48]
   96     4 __gt__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[47]
   72     0 __lt__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[46]
  120     4 __lt__C13PascalCStringPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[45]
   96     0 __lt__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[44]
   96     4 __ne__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[43]
   88     4 __ne__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[41]
  112     0 __eq__C13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[40]
  136     4 __eq__C13PascalCStringRC13PascalCString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[37]
  112     0 __as__13PascalCStringc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[28]
  192     0 __13PascalCStringRC13UnicodeString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(pcstring.o)[14]
   32     4 SetBackslashes__Q27Scrooby3Appb in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(App.o)[14]
   96     0 __tfQ216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[558]
  112     0 __tfQ216radLoadInventoryt8SafeCast1Z7tEntity in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[555]
  208     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z7tEntityP9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[554]
  112     0 __tfQ216radLoadInventoryt8SafeCast1Z7tCamera in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[553]
  208     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z7tCameraP9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[551]
  112     0 __tfQ216radLoadInventoryt8SafeCast1Z16tMultiController in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[550]
   96     0 __tf9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[549]
  208     0 safe_cast__Q216radLoadInventoryt8SafeCast1Z16tMultiControllerP9IRefCount in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[547]
   56     4 __Q216radLoadInventory12SafeCastBase in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[543]
   88     0 __Q216radLoadInventoryt8SafeCast1Z16tMultiController in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[539]
   88     0 __Q216radLoadInventoryt8SafeCast1Z7tCamera in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[538]
   88     0 __Q216radLoadInventoryt8SafeCast1Z7tEntity in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[534]
   88     4 GetUID__C5tName in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[532]
  112     0 __tf15radLoadCallback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[526]
  576     4 find__H1Z16tMultiController_3p3dP12tEntityStoreRC5tName_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[525]
  576     4 find__H1Z7tCamera_3p3dP12tEntityStoreRC5tName_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[524]
  112     4 Release__H1Z12tLoadRequest_13radLoadObjectRPX01_v in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[521]
   88     0 __15radLoadCallback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[518]
  104     0 _$_15radLoadCallback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[517]
  112     0 __tfQ212tLoadRequest8Callback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[512]
  104     0 _$_Q212tLoadRequest8Callback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[510]
  176     0 Done__Q212tLoadRequest8Callback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[498]
  136     0 find__H1Z16tMultiController_3p3dP12tEntityStorePCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[198]
  136     0 find__H1Z7tCamera_3p3dP12tEntityStorePCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[197]
   48     4 GetInventory__8tContext in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[195]
   48     4 GetActiveContext__9tPlatform in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[194]
   48     4 GetInventorySection__17FeResourceManager in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[171]
   88     4 __Q212tLoadRequest8Callback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[169]
   48     0 SetAsyncLoading__17FeResourceManagerb in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[144]
   48     0 RegisterProjectCallback__17FeResourceManagerPQ27Scrooby19LoadProjectCallback in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[138]
   96     0 __tfQ27Scrooby7Project in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[131]
  112     4 find__H1Z16tMultiController_3p3dPCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[124]
  160     0 GetMultiController__17FeResourceManagerPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[122]
   48     4 GetLocalizationLanguage__C17FeResourceManager in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[121]
  112     4 find__H1Z7tCamera_3p3dPCc_PX01 in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[118]
  160     0 GetCamera__17FeResourceManagerPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[115]
  160     0 DumpPure3dAttributes__17FeResourceManager in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[113]
  160     0 DumpAliases__17FeResourceManager in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[112]
  160     0 DumpResources__17FeResourceManager in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[111]
   48     4 GetLoadManager__8tContext in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeResourceManager.o)[109]
  112     0 __tf11tRefCounted in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[55]
  104     0 _$_11tRefCounted in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[36]
   88     0 __11tRefCounted in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[28]
  208     0 Prev__Q212tLinearTable11RawIterator in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[25]
   88     4 Last__Q212tLinearTable11RawIterator in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[24]
   64     0 __as__13tUidUnalignedRC13tUidUnaligned in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[15]
   88     0 __13tUidUnalignedUl in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(tLinearTable.o)[14]
   48     4 GetColour__11FeTextStyle in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[40]
   48     4 GetFontStyle__11FeTextStyle in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[39]
   48     4 GetFontFilename__11FeTextStyle in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[38]
   48     4 GetFontName__11FeTextStyle in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[37]
   48     4 GetSize__11FeTextStyle in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[35]
  128     0 SetColour__11FeTextStyleiiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[25]
   88     4 __10pddiColouriiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextStyle.o)[14]
  168     0 SetLanguage__11FeTextBibleUi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextBible.o)[36]
  144     0 GetString__11FeTextBiblePCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextBible.o)[30]
  256     4 GetString__11FeTextBibleUi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextBible.o)[24]
   72     4 __vc__t7rVector1ZP10FeLanguagel in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextBible.o)[18]
   48     4 Size__Ct7rVector1ZP10FeLanguage in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeTextBible.o)[17]
   96     0 __tfQ27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[438]
   96     0 __tfQ27Scrooby5Owner in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[437]
  112     4 __tfQ27Scrooby14HasBoundingBox in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[436]
  112     4 __tfQ27Scrooby15BoundedDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[435]
  112     4 __tfQ27Scrooby4Text in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[212]
  104     4 SetString__26FeTextChildHardCodedStringG13UnicodeString in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[121]
   48     4 GetTextStyle__C6FeText in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[79]
  104     0 Pop__12tMatrixStack in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[65]
   72     4 SetAlpha__10pddiColouri in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[63]
   64     0 Alpha__C10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[62]
  104     0 Push__12tMatrixStack in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[60]
  152     0 AddTextBibleString__6FeTextUiPCc in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[46]
   80     0 Set__10pddiColouriiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[29]
   88     4 __10pddiColouriiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[26]
   48     0 __10pddiColour in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[25]
   56     4 __Q27Scrooby5Owner in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[13]
  336     0 __Q27Scrooby15BoundedDrawablei in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[12]
  224     4 __Q27Scrooby14HasBoundingBoxi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[11]
   56     4 __Q27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeText.o)[10]
  112     0 __tfQ27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[370]
  128     4 __tfQ27Scrooby14HasBoundingBox in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[369]
  128     4 __tfQ27Scrooby15BoundedDrawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[368]
  128     4 __tfQ27Scrooby6Sprite in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[147]
  232     0 radDbgWatchAddInt__FPiPCcT1PFPv_vPviib in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[89]
  112     4 radDbgWatchDelete__FPv in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[88]
  104     0 Pop__12tMatrixStack in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[70]
  104     0 Push__12tMatrixStack in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[64]
   88     4 __10pddiColouriiii in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[47]
   40     0 AddImage__8FeSpriteUi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[34]
  336     0 __Q27Scrooby15BoundedDrawablei in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[12]
  224     4 __Q27Scrooby14HasBoundingBoxi in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[11]
   56     4 __Q27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeSprite.o)[10]
   96     0 __tfQ27Scrooby8Drawable in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeScreen.o)[144]
   96     0 __tfQ27Scrooby5Owner in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeScreen.o)[143]
  112     4 __tfQ27Scrooby6Screen in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeScreen.o)[137]
  136     0 __tfQ27Scrooby4Page in D:\simpsonsrr2\game\libs\scrooby\lib\scroobypd.a(FeScreen.o)[75]
